# G(2) Function
# 2024-12-12 17:10:36
# Histogram Width = 32 ns
# Events Ch. 0 = 6.302e+07 
# Events Ch. 1 = 8.702e+07 
# Integr. Time = 00:01:37 h
# G(2) Norm = 224.9 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 2.5359170E-008 ;  8.7136300E-001
 2.5363170E-008 ;  9.8695100E-001
 2.5367171E-008 ;  9.4694000E-001
 2.5371171E-008 ;  9.7361400E-001
 2.5375172E-008 ;  9.6472300E-001
 2.5379172E-008 ;  1.0314090E+000
 2.5383173E-008 ;  9.1137400E-001
 2.5387173E-008 ;  9.6027700E-001
 2.5391174E-008 ;  9.6916900E-001
 2.5395174E-008 ;  8.8914500E-001
 2.5399175E-008 ;  9.8695100E-001
 2.5403175E-008 ;  8.4024200E-001
 2.5407176E-008 ;  9.5583100E-001
 2.5411176E-008 ;  9.3360300E-001
 2.5415177E-008 ;  8.1356800E-001
 2.5419177E-008 ;  1.0580830E+000
 2.5423178E-008 ;  9.5138600E-001
 2.5427178E-008 ;  9.2026600E-001
 2.5431179E-008 ;  8.2690500E-001
 2.5435179E-008 ;  1.0002890E+000
 2.5439180E-008 ;  1.1247690E+000
 2.5443180E-008 ;  1.1158780E+000
 2.5447181E-008 ;  1.0580830E+000
 2.5451181E-008 ;  9.5583100E-001
 2.5455182E-008 ;  1.0136260E+000
 2.5459182E-008 ;  1.0669750E+000
 2.5463183E-008 ;  1.0892030E+000
 2.5467183E-008 ;  1.0625290E+000
 2.5471184E-008 ;  9.6916900E-001
 2.5475184E-008 ;  9.2915700E-001
 2.5479185E-008 ;  8.6691700E-001
 2.5483185E-008 ;  9.8695100E-001
 2.5487186E-008 ;  1.0403000E+000
 2.5491186E-008 ;  1.0447460E+000
 2.5495187E-008 ;  8.9359100E-001
 2.5499187E-008 ;  9.0692800E-001
 2.5503188E-008 ;  8.2245900E-001
 2.5507188E-008 ;  1.0314090E+000
 2.5511189E-008 ;  8.5358000E-001
 2.5515189E-008 ;  9.3360300E-001
 2.5519190E-008 ;  9.6027700E-001
 2.5523190E-008 ;  9.3804800E-001
 2.5527191E-008 ;  1.0269630E+000
 2.5531191E-008 ;  8.8914500E-001
 2.5535192E-008 ;  9.6916900E-001
 2.5539192E-008 ;  1.0136260E+000
 2.5543193E-008 ;  1.0625290E+000
 2.5547193E-008 ;  9.3804800E-001
 2.5551194E-008 ;  1.0136260E+000
 2.5555194E-008 ;  1.0136260E+000
 2.5559195E-008 ;  1.0091800E+000
 2.5563195E-008 ;  8.0467700E-001
 2.5567196E-008 ;  9.6916900E-001
 2.5571196E-008 ;  8.8470000E-001
 2.5575197E-008 ;  9.1137400E-001
 2.5579197E-008 ;  1.0269630E+000
 2.5583198E-008 ;  9.8250600E-001
 2.5587198E-008 ;  9.0248300E-001
 2.5591199E-008 ;  9.3804800E-001
 2.5595199E-008 ;  1.0091800E+000
 2.5599200E-008 ;  8.9359100E-001
 2.5603200E-008 ;  8.6691700E-001
 2.5607201E-008 ;  1.0136260E+000
 2.5611201E-008 ;  9.6027700E-001
 2.5615202E-008 ;  8.5358000E-001
 2.5619202E-008 ;  9.7361400E-001
 2.5623203E-008 ;  9.6472300E-001
 2.5627203E-008 ;  9.0248300E-001
 2.5631204E-008 ;  9.4249400E-001
 2.5635204E-008 ;  9.4694000E-001
 2.5639205E-008 ;  9.4249400E-001
 2.5643205E-008 ;  1.0180720E+000
 2.5647206E-008 ;  9.1137400E-001
 2.5651206E-008 ;  9.4694000E-001
 2.5655207E-008 ;  9.7361400E-001
 2.5659207E-008 ;  1.0358550E+000
 2.5663208E-008 ;  9.6472300E-001
 2.5667208E-008 ;  9.2471100E-001
 2.5671209E-008 ;  8.3135100E-001
 2.5675209E-008 ;  9.7806000E-001
 2.5679210E-008 ;  8.7136300E-001
 2.5683210E-008 ;  8.7580800E-001
 2.5687211E-008 ;  8.6691700E-001
 2.5691211E-008 ;  1.0580830E+000
 2.5695212E-008 ;  9.5583100E-001
 2.5699212E-008 ;  9.4249400E-001
 2.5703213E-008 ;  8.4913400E-001
 2.5707213E-008 ;  8.7580800E-001
 2.5711214E-008 ;  9.4249400E-001
 2.5715214E-008 ;  8.2245900E-001
 2.5719215E-008 ;  9.5583100E-001
 2.5723215E-008 ;  8.7136300E-001
 2.5727216E-008 ;  9.7361400E-001
 2.5731216E-008 ;  9.1582000E-001
 2.5735217E-008 ;  8.8025400E-001
 2.5739217E-008 ;  9.0692800E-001
 2.5743218E-008 ;  9.4249400E-001
 2.5747218E-008 ;  9.9584300E-001
 2.5751219E-008 ;  9.1137400E-001
 2.5755219E-008 ;  1.0803120E+000
 2.5759220E-008 ;  7.8689400E-001
 2.5763220E-008 ;  1.0180720E+000
 2.5767221E-008 ;  9.1137400E-001
 2.5771221E-008 ;  9.7361400E-001
 2.5775222E-008 ;  8.3579700E-001
 2.5779222E-008 ;  9.4694000E-001
 2.5783223E-008 ;  1.0047340E+000
 2.5787223E-008 ;  7.4688200E-001
 2.5791224E-008 ;  1.0180720E+000
 2.5795224E-008 ;  9.1582000E-001
 2.5799225E-008 ;  9.8250600E-001
 2.5803225E-008 ;  9.8695100E-001
 2.5807226E-008 ;  9.3804800E-001
 2.5811226E-008 ;  9.7806000E-001
 2.5815227E-008 ;  1.0536370E+000
 2.5819227E-008 ;  9.6916900E-001
 2.5823228E-008 ;  9.2471100E-001
 2.5827228E-008 ;  9.0248300E-001
 2.5831229E-008 ;  8.2690500E-001
 2.5835229E-008 ;  8.9359100E-001
 2.5839230E-008 ;  9.0248300E-001
 2.5843230E-008 ;  8.3135100E-001
 2.5847231E-008 ;  1.0136260E+000
 2.5851231E-008 ;  9.6916900E-001
 2.5855232E-008 ;  8.8914500E-001
 2.5859232E-008 ;  9.9584300E-001
 2.5863233E-008 ;  9.0248300E-001
 2.5867233E-008 ;  9.6916900E-001
 2.5871234E-008 ;  8.7136300E-001
 2.5875234E-008 ;  8.7580800E-001
 2.5879235E-008 ;  9.0692800E-001
 2.5883235E-008 ;  1.0091800E+000
 2.5887236E-008 ;  1.0314090E+000
 2.5891236E-008 ;  9.2026600E-001
 2.5895237E-008 ;  8.5358000E-001
 2.5899237E-008 ;  9.4249400E-001
 2.5903238E-008 ;  1.0358550E+000
 2.5907238E-008 ;  1.1203230E+000
 2.5911239E-008 ;  8.2690500E-001
 2.5915239E-008 ;  9.5583100E-001
 2.5919240E-008 ;  9.0692800E-001
 2.5923240E-008 ;  8.8914500E-001
 2.5927241E-008 ;  9.3804800E-001
 2.5931241E-008 ;  1.0447460E+000
 2.5935242E-008 ;  9.7361400E-001
 2.5939242E-008 ;  9.6027700E-001
 2.5943243E-008 ;  1.0002890E+000
 2.5947243E-008 ;  9.5583100E-001
 2.5951244E-008 ;  8.9803700E-001
 2.5955244E-008 ;  9.7361400E-001
 2.5959245E-008 ;  9.9584300E-001
 2.5963245E-008 ;  7.7355600E-001
 2.5967246E-008 ;  8.8914500E-001
 2.5971246E-008 ;  1.0536370E+000
 2.5975247E-008 ;  8.8914500E-001
 2.5979247E-008 ;  9.0248300E-001
 2.5983248E-008 ;  9.8695100E-001
 2.5987248E-008 ;  9.2915700E-001
 2.5991249E-008 ;  9.0248300E-001
 2.5995249E-008 ;  1.0091800E+000
 2.5999250E-008 ;  8.9359100E-001
 2.6003250E-008 ;  9.9584300E-001
 2.6007251E-008 ;  9.1582000E-001
 2.6011251E-008 ;  8.8914500E-001
 2.6015252E-008 ;  9.6916900E-001
 2.6019252E-008 ;  1.0758660E+000
 2.6023253E-008 ;  9.8250600E-001
 2.6027253E-008 ;  8.6247100E-001
 2.6031254E-008 ;  8.8025400E-001
 2.6035254E-008 ;  9.8250600E-001
 2.6039255E-008 ;  8.9359100E-001
 2.6043255E-008 ;  9.4694000E-001
 2.6047256E-008 ;  8.9359100E-001
 2.6051256E-008 ;  8.9359100E-001
 2.6055257E-008 ;  9.4249400E-001
 2.6059257E-008 ;  9.1137400E-001
 2.6063258E-008 ;  8.7136300E-001
 2.6067258E-008 ;  9.3804800E-001
 2.6071259E-008 ;  9.6027700E-001
 2.6075259E-008 ;  8.9359100E-001
 2.6079260E-008 ;  9.6472300E-001
 2.6083260E-008 ;  9.5138600E-001
 2.6087261E-008 ;  9.2915700E-001
 2.6091261E-008 ;  1.0536370E+000
 2.6095262E-008 ;  8.8025400E-001
 2.6099262E-008 ;  8.8470000E-001
 2.6103263E-008 ;  1.0136260E+000
 2.6107263E-008 ;  8.7580800E-001
 2.6111264E-008 ;  8.9803700E-001
 2.6115264E-008 ;  9.9139700E-001
 2.6119265E-008 ;  9.1137400E-001
 2.6123265E-008 ;  9.8695100E-001
 2.6127266E-008 ;  9.8250600E-001
 2.6131266E-008 ;  9.8250600E-001
 2.6135267E-008 ;  9.5138600E-001
 2.6139267E-008 ;  8.8025400E-001
 2.6143268E-008 ;  9.2915700E-001
 2.6147268E-008 ;  9.6916900E-001
 2.6151269E-008 ;  8.1801400E-001
 2.6155269E-008 ;  1.0002890E+000
 2.6159270E-008 ;  9.2915700E-001
 2.6163270E-008 ;  9.3360300E-001
 2.6167271E-008 ;  9.0248300E-001
 2.6171271E-008 ;  8.6247100E-001
 2.6175272E-008 ;  9.4694000E-001
 2.6179272E-008 ;  9.0248300E-001
 2.6183273E-008 ;  9.6472300E-001
 2.6187273E-008 ;  9.0248300E-001
 2.6191274E-008 ;  9.5138600E-001
 2.6195274E-008 ;  9.6027700E-001
 2.6199275E-008 ;  8.9359100E-001
 2.6203275E-008 ;  8.4913400E-001
 2.6207276E-008 ;  8.5358000E-001
 2.6211276E-008 ;  8.6247100E-001
 2.6215277E-008 ;  9.9139700E-001
 2.6219277E-008 ;  9.2471100E-001
 2.6223278E-008 ;  9.4694000E-001
 2.6227278E-008 ;  8.7136300E-001
 2.6231279E-008 ;  9.4249400E-001
 2.6235279E-008 ;  1.0136260E+000
 2.6239280E-008 ;  9.5583100E-001
 2.6243280E-008 ;  8.8025400E-001
 2.6247281E-008 ;  9.5138600E-001
 2.6251281E-008 ;  9.6916900E-001
 2.6255282E-008 ;  8.6691700E-001
 2.6259282E-008 ;  7.7800200E-001
 2.6263283E-008 ;  9.4249400E-001
 2.6267283E-008 ;  8.8025400E-001
 2.6271284E-008 ;  1.0847580E+000
 2.6275284E-008 ;  9.5138600E-001
 2.6279285E-008 ;  8.8470000E-001
 2.6283285E-008 ;  1.0002890E+000
 2.6287286E-008 ;  8.9803700E-001
 2.6291286E-008 ;  8.8470000E-001
 2.6295287E-008 ;  9.6916900E-001
 2.6299287E-008 ;  8.7136300E-001
 2.6303288E-008 ;  9.7361400E-001
 2.6307288E-008 ;  9.2915700E-001
 2.6311289E-008 ;  8.4913400E-001
 2.6315289E-008 ;  8.8470000E-001
 2.6319290E-008 ;  9.1582000E-001
 2.6323290E-008 ;  8.9359100E-001
 2.6327291E-008 ;  8.3579700E-001
 2.6331291E-008 ;  9.2026600E-001
 2.6335292E-008 ;  9.2471100E-001
 2.6339292E-008 ;  8.4913400E-001
 2.6343293E-008 ;  8.2245900E-001
 2.6347293E-008 ;  1.0625290E+000
 2.6351294E-008 ;  9.3804800E-001
 2.6355294E-008 ;  9.4249400E-001
 2.6359295E-008 ;  8.8470000E-001
 2.6363295E-008 ;  9.5138600E-001
 2.6367296E-008 ;  8.9803700E-001
 2.6371296E-008 ;  9.3360300E-001
 2.6375297E-008 ;  8.9359100E-001
 2.6379297E-008 ;  1.1025400E+000
 2.6383298E-008 ;  9.4694000E-001
 2.6387298E-008 ;  9.7361400E-001
 2.6391299E-008 ;  9.2026600E-001
 2.6395299E-008 ;  9.3804800E-001
 2.6399300E-008 ;  1.0403000E+000
 2.6403300E-008 ;  9.3360300E-001
 2.6407301E-008 ;  9.4249400E-001
 2.6411301E-008 ;  9.7806000E-001
 2.6415302E-008 ;  9.2026600E-001
 2.6419302E-008 ;  1.0002890E+000
 2.6423303E-008 ;  1.0447460E+000
 2.6427303E-008 ;  8.0023100E-001
 2.6431304E-008 ;  8.4468800E-001
 2.6435304E-008 ;  8.7580800E-001
 2.6439305E-008 ;  9.5583100E-001
 2.6443305E-008 ;  8.4913400E-001
 2.6447306E-008 ;  9.6472300E-001
 2.6451306E-008 ;  8.4468800E-001
 2.6455307E-008 ;  1.0269630E+000
 2.6459307E-008 ;  9.2915700E-001
 2.6463308E-008 ;  1.0136260E+000
 2.6467308E-008 ;  9.4249400E-001
 2.6471309E-008 ;  9.9139700E-001
 2.6475309E-008 ;  9.4249400E-001
 2.6479310E-008 ;  8.5358000E-001
 2.6483310E-008 ;  1.0714200E+000
 2.6487311E-008 ;  9.4694000E-001
 2.6491311E-008 ;  8.6691700E-001
 2.6495312E-008 ;  9.9584300E-001
 2.6499312E-008 ;  9.2915700E-001
 2.6503313E-008 ;  8.3579700E-001
 2.6507313E-008 ;  8.5358000E-001
 2.6511314E-008 ;  9.4694000E-001
 2.6515314E-008 ;  8.4024200E-001
 2.6519315E-008 ;  9.5583100E-001
 2.6523315E-008 ;  1.0892030E+000
 2.6527316E-008 ;  1.0002890E+000
 2.6531316E-008 ;  1.0580830E+000
 2.6535317E-008 ;  1.0091800E+000
 2.6539317E-008 ;  9.1582000E-001
 2.6543318E-008 ;  1.0625290E+000
 2.6547318E-008 ;  9.2026600E-001
 2.6551319E-008 ;  9.5583100E-001
 2.6555319E-008 ;  1.1381060E+000
 2.6559320E-008 ;  9.2915700E-001
 2.6563320E-008 ;  9.6027700E-001
 2.6567321E-008 ;  9.2471100E-001
 2.6571321E-008 ;  8.4468800E-001
 2.6575322E-008 ;  1.0447460E+000
 2.6579322E-008 ;  8.8914500E-001
 2.6583323E-008 ;  9.6472300E-001
 2.6587323E-008 ;  8.9359100E-001
 2.6591324E-008 ;  9.0248300E-001
 2.6595324E-008 ;  9.8695100E-001
 2.6599325E-008 ;  9.1137400E-001
 2.6603325E-008 ;  9.1582000E-001
 2.6607326E-008 ;  9.2026600E-001
 2.6611326E-008 ;  8.8025400E-001
 2.6615327E-008 ;  9.4249400E-001
 2.6619327E-008 ;  9.4249400E-001
 2.6623328E-008 ;  9.6916900E-001
 2.6627328E-008 ;  8.3135100E-001
 2.6631329E-008 ;  8.6247100E-001
 2.6635329E-008 ;  9.0692800E-001
 2.6639330E-008 ;  8.3135100E-001
 2.6643330E-008 ;  9.1137400E-001
 2.6647331E-008 ;  9.8250600E-001
 2.6651331E-008 ;  7.9133900E-001
 2.6655332E-008 ;  1.0047340E+000
 2.6659332E-008 ;  8.2690500E-001
 2.6663333E-008 ;  1.0047340E+000
 2.6667333E-008 ;  9.8250600E-001
 2.6671334E-008 ;  9.1137400E-001
 2.6675334E-008 ;  8.8025400E-001
 2.6679335E-008 ;  1.0491920E+000
 2.6683335E-008 ;  9.7806000E-001
 2.6687336E-008 ;  9.6916900E-001
 2.6691336E-008 ;  9.2471100E-001
 2.6695337E-008 ;  9.5583100E-001
 2.6699337E-008 ;  8.0912200E-001
 2.6703338E-008 ;  8.8914500E-001
 2.6707338E-008 ;  9.5583100E-001
 2.6711339E-008 ;  9.0692800E-001
 2.6715339E-008 ;  9.6472300E-001
 2.6719340E-008 ;  8.3135100E-001
 2.6723340E-008 ;  9.7361400E-001
 2.6727341E-008 ;  8.5358000E-001
 2.6731341E-008 ;  8.6691700E-001
 2.6735342E-008 ;  9.2915700E-001
 2.6739342E-008 ;  8.7136300E-001
 2.6743343E-008 ;  9.6472300E-001
 2.6747343E-008 ;  9.7806000E-001
 2.6751344E-008 ;  9.0692800E-001
 2.6755344E-008 ;  9.2471100E-001
 2.6759345E-008 ;  9.5583100E-001
 2.6763345E-008 ;  9.6027700E-001
 2.6767346E-008 ;  9.6027700E-001
 2.6771346E-008 ;  8.6247100E-001
 2.6775347E-008 ;  9.4694000E-001
 2.6779347E-008 ;  9.8695100E-001
 2.6783348E-008 ;  9.2026600E-001
 2.6787348E-008 ;  8.9803700E-001
 2.6791349E-008 ;  1.0403000E+000
 2.6795349E-008 ;  1.1114320E+000
 2.6799350E-008 ;  1.0536370E+000
 2.6803350E-008 ;  9.9584300E-001
 2.6807351E-008 ;  8.8914500E-001
 2.6811351E-008 ;  9.7361400E-001
 2.6815352E-008 ;  9.4249400E-001
 2.6819352E-008 ;  9.2915700E-001
 2.6823353E-008 ;  9.7806000E-001
 2.6827353E-008 ;  8.3579700E-001
 2.6831354E-008 ;  1.0136260E+000
 2.6835354E-008 ;  8.2245900E-001
 2.6839355E-008 ;  9.9139700E-001
 2.6843355E-008 ;  1.0403000E+000
 2.6847356E-008 ;  1.0180720E+000
 2.6851356E-008 ;  9.2915700E-001
 2.6855357E-008 ;  1.0714200E+000
 2.6859357E-008 ;  9.2026600E-001
 2.6863358E-008 ;  1.0536370E+000
 2.6867358E-008 ;  9.8695100E-001
 2.6871359E-008 ;  9.8250600E-001
 2.6875359E-008 ;  9.6472300E-001
 2.6879360E-008 ;  9.0692800E-001
 2.6883360E-008 ;  8.7136300E-001
 2.6887361E-008 ;  9.1582000E-001
 2.6891361E-008 ;  9.2471100E-001
 2.6895362E-008 ;  9.7361400E-001
 2.6899362E-008 ;  9.8250600E-001
 2.6903363E-008 ;  9.8695100E-001
 2.6907363E-008 ;  9.7361400E-001
 2.6911364E-008 ;  1.0714200E+000
 2.6915364E-008 ;  8.5802500E-001
 2.6919365E-008 ;  9.2915700E-001
 2.6923365E-008 ;  1.1469980E+000
 2.6927366E-008 ;  1.0180720E+000
 2.6931366E-008 ;  9.4249400E-001
 2.6935367E-008 ;  8.7136300E-001
 2.6939367E-008 ;  9.0692800E-001
 2.6943368E-008 ;  7.7800200E-001
 2.6947368E-008 ;  9.9139700E-001
 2.6951369E-008 ;  9.8250600E-001
 2.6955369E-008 ;  9.0248300E-001
 2.6959370E-008 ;  9.2026600E-001
 2.6963370E-008 ;  8.8470000E-001
 2.6967371E-008 ;  1.0047340E+000
 2.6971371E-008 ;  8.7580800E-001
 2.6975372E-008 ;  1.0358550E+000
 2.6979372E-008 ;  9.7806000E-001
 2.6983373E-008 ;  9.3360300E-001
 2.6987373E-008 ;  8.8470000E-001
 2.6991374E-008 ;  8.8025400E-001
 2.6995374E-008 ;  9.7806000E-001
 2.6999375E-008 ;  8.9359100E-001
 2.7003375E-008 ;  8.2690500E-001
 2.7007376E-008 ;  9.3804800E-001
 2.7011376E-008 ;  1.0714200E+000
 2.7015377E-008 ;  9.6027700E-001
 2.7019377E-008 ;  8.6247100E-001
 2.7023378E-008 ;  9.2471100E-001
 2.7027378E-008 ;  9.3804800E-001
 2.7031379E-008 ;  1.1692260E+000
 2.7035379E-008 ;  9.8695100E-001
 2.7039380E-008 ;  1.0403000E+000
 2.7043380E-008 ;  1.0091800E+000
 2.7047381E-008 ;  9.7806000E-001
 2.7051381E-008 ;  9.7806000E-001
 2.7055382E-008 ;  1.0180720E+000
 2.7059382E-008 ;  8.6247100E-001
 2.7063383E-008 ;  8.3579700E-001
 2.7067383E-008 ;  1.0314090E+000
 2.7071384E-008 ;  9.6916900E-001
 2.7075384E-008 ;  8.8025400E-001
 2.7079385E-008 ;  9.8695100E-001
 2.7083385E-008 ;  9.2915700E-001
 2.7087386E-008 ;  8.8470000E-001
 2.7091386E-008 ;  1.0269630E+000
 2.7095387E-008 ;  8.7580800E-001
 2.7099387E-008 ;  1.0580830E+000
 2.7103388E-008 ;  9.9584300E-001
 2.7107388E-008 ;  9.3360300E-001
 2.7111389E-008 ;  9.7361400E-001
 2.7115389E-008 ;  8.8914500E-001
 2.7119390E-008 ;  9.4694000E-001
 2.7123390E-008 ;  9.2471100E-001
 2.7127391E-008 ;  9.4249400E-001
 2.7131391E-008 ;  9.3360300E-001
 2.7135392E-008 ;  9.5138600E-001
 2.7139392E-008 ;  1.0447460E+000
 2.7143393E-008 ;  8.8025400E-001
 2.7147393E-008 ;  9.1582000E-001
 2.7151394E-008 ;  9.2915700E-001
 2.7155394E-008 ;  9.1582000E-001
 2.7159395E-008 ;  1.0091800E+000
 2.7163395E-008 ;  1.0936490E+000
 2.7167396E-008 ;  1.0580830E+000
 2.7171396E-008 ;  9.4249400E-001
 2.7175397E-008 ;  9.8695100E-001
 2.7179397E-008 ;  9.8695100E-001
 2.7183398E-008 ;  9.4694000E-001
 2.7187398E-008 ;  9.8250600E-001
 2.7191399E-008 ;  9.5138600E-001
 2.7195399E-008 ;  1.0136260E+000
 2.7199400E-008 ;  8.0912200E-001
 2.7203400E-008 ;  8.7580800E-001
 2.7207401E-008 ;  1.0714200E+000
 2.7211401E-008 ;  8.4024200E-001
 2.7215402E-008 ;  9.5138600E-001
 2.7219402E-008 ;  9.6472300E-001
 2.7223403E-008 ;  9.9584300E-001
 2.7227403E-008 ;  1.0047340E+000
 2.7231404E-008 ;  1.0980950E+000
 2.7235404E-008 ;  1.0225170E+000
 2.7239405E-008 ;  9.8695100E-001
 2.7243405E-008 ;  1.0403000E+000
 2.7247406E-008 ;  9.2026600E-001
 2.7251406E-008 ;  1.0936490E+000
 2.7255407E-008 ;  9.7361400E-001
 2.7259407E-008 ;  9.7806000E-001
 2.7263408E-008 ;  1.0491920E+000
 2.7267408E-008 ;  8.5358000E-001
 2.7271409E-008 ;  8.7136300E-001
 2.7275409E-008 ;  9.3360300E-001
 2.7279410E-008 ;  8.8025400E-001
 2.7283410E-008 ;  9.5138600E-001
 2.7287411E-008 ;  9.8695100E-001
 2.7291411E-008 ;  9.4249400E-001
 2.7295412E-008 ;  9.6472300E-001
 2.7299412E-008 ;  9.5138600E-001
 2.7303413E-008 ;  9.2026600E-001
 2.7307413E-008 ;  1.0136260E+000
 2.7311414E-008 ;  9.7806000E-001
 2.7315414E-008 ;  9.6027700E-001
 2.7319415E-008 ;  9.7806000E-001
 2.7323415E-008 ;  9.2471100E-001
 2.7327416E-008 ;  9.3360300E-001
 2.7331416E-008 ;  1.0358550E+000
 2.7335417E-008 ;  1.0091800E+000
 2.7339417E-008 ;  8.0467700E-001
 2.7343418E-008 ;  8.7136300E-001
 2.7347418E-008 ;  9.6472300E-001
 2.7351419E-008 ;  1.0936490E+000
 2.7355419E-008 ;  9.8250600E-001
 2.7359420E-008 ;  9.5583100E-001
 2.7363420E-008 ;  9.3360300E-001
 2.7367421E-008 ;  1.0491920E+000
 2.7371421E-008 ;  1.0936490E+000
 2.7375422E-008 ;  9.0692800E-001
 2.7379422E-008 ;  1.0225170E+000
 2.7383423E-008 ;  9.8695100E-001
 2.7387423E-008 ;  9.4249400E-001
 2.7391424E-008 ;  9.9584300E-001
 2.7395424E-008 ;  9.5583100E-001
 2.7399425E-008 ;  1.0047340E+000
 2.7403425E-008 ;  9.6472300E-001
 2.7407426E-008 ;  9.5583100E-001
 2.7411426E-008 ;  9.1137400E-001
 2.7415427E-008 ;  9.2026600E-001
 2.7419427E-008 ;  9.5583100E-001
 2.7423428E-008 ;  9.6472300E-001
 2.7427428E-008 ;  9.2915700E-001
 2.7431429E-008 ;  8.9803700E-001
 2.7435429E-008 ;  9.2471100E-001
 2.7439430E-008 ;  1.0136260E+000
 2.7443430E-008 ;  1.0180720E+000
 2.7447431E-008 ;  9.0692800E-001
 2.7451431E-008 ;  9.7361400E-001
 2.7455432E-008 ;  1.0491920E+000
 2.7459432E-008 ;  8.9359100E-001
 2.7463433E-008 ;  1.0269630E+000
 2.7467433E-008 ;  9.3804800E-001
 2.7471434E-008 ;  9.0692800E-001
 2.7475434E-008 ;  1.0225170E+000
 2.7479435E-008 ;  9.9584300E-001
 2.7483435E-008 ;  9.1137400E-001
 2.7487436E-008 ;  9.4694000E-001
 2.7491436E-008 ;  1.0091800E+000
 2.7495437E-008 ;  8.4024200E-001
 2.7499437E-008 ;  9.7806000E-001
 2.7503438E-008 ;  1.0980950E+000
 2.7507438E-008 ;  1.0091800E+000
 2.7511439E-008 ;  9.2915700E-001
 2.7515439E-008 ;  9.7361400E-001
 2.7519440E-008 ;  1.0091800E+000
 2.7523440E-008 ;  1.0002890E+000
 2.7527441E-008 ;  1.0936490E+000
 2.7531441E-008 ;  1.0714200E+000
 2.7535442E-008 ;  1.0314090E+000
 2.7539442E-008 ;  8.8914500E-001
 2.7543443E-008 ;  9.3804800E-001
 2.7547443E-008 ;  1.0314090E+000
 2.7551444E-008 ;  9.1137400E-001
 2.7555444E-008 ;  9.6472300E-001
 2.7559445E-008 ;  1.0580830E+000
 2.7563445E-008 ;  8.6691700E-001
 2.7567446E-008 ;  9.6027700E-001
 2.7571446E-008 ;  1.0002890E+000
 2.7575447E-008 ;  9.2471100E-001
 2.7579447E-008 ;  9.2026600E-001
 2.7583448E-008 ;  1.0225170E+000
 2.7587448E-008 ;  8.8025400E-001
 2.7591449E-008 ;  1.0491920E+000
 2.7595449E-008 ;  1.0936490E+000
 2.7599450E-008 ;  1.0625290E+000
 2.7603450E-008 ;  9.8250600E-001
 2.7607451E-008 ;  1.0447460E+000
 2.7611451E-008 ;  1.1203230E+000
 2.7615452E-008 ;  1.0447460E+000
 2.7619452E-008 ;  1.0180720E+000
 2.7623453E-008 ;  9.7361400E-001
 2.7627453E-008 ;  1.0136260E+000
 2.7631454E-008 ;  9.3804800E-001
 2.7635454E-008 ;  1.0047340E+000
 2.7639455E-008 ;  9.5583100E-001
 2.7643455E-008 ;  1.0358550E+000
 2.7647456E-008 ;  1.0314090E+000
 2.7651456E-008 ;  1.0980950E+000
 2.7655457E-008 ;  9.3804800E-001
 2.7659457E-008 ;  1.0136260E+000
 2.7663458E-008 ;  9.5583100E-001
 2.7667458E-008 ;  9.0692800E-001
 2.7671459E-008 ;  1.0180720E+000
 2.7675459E-008 ;  9.9139700E-001
 2.7679460E-008 ;  9.2026600E-001
 2.7683460E-008 ;  9.0692800E-001
 2.7687461E-008 ;  9.0248300E-001
 2.7691461E-008 ;  1.0269630E+000
 2.7695462E-008 ;  1.0491920E+000
 2.7699462E-008 ;  1.0536370E+000
 2.7703463E-008 ;  9.4694000E-001
 2.7707463E-008 ;  1.0180720E+000
 2.7711464E-008 ;  9.7806000E-001
 2.7715464E-008 ;  1.0403000E+000
 2.7719465E-008 ;  1.0803120E+000
 2.7723465E-008 ;  9.7806000E-001
 2.7727466E-008 ;  1.0180720E+000
 2.7731466E-008 ;  1.0047340E+000
 2.7735467E-008 ;  1.1158780E+000
 2.7739467E-008 ;  9.2471100E-001
 2.7743468E-008 ;  1.0047340E+000
 2.7747468E-008 ;  1.0269630E+000
 2.7751469E-008 ;  9.4249400E-001
 2.7755469E-008 ;  1.0180720E+000
 2.7759470E-008 ;  1.0136260E+000
 2.7763470E-008 ;  8.5802500E-001
 2.7767471E-008 ;  9.9584300E-001
 2.7771471E-008 ;  8.9359100E-001
 2.7775472E-008 ;  9.2915700E-001
 2.7779472E-008 ;  9.6027700E-001
 2.7783473E-008 ;  1.0225170E+000
 2.7787473E-008 ;  9.0248300E-001
 2.7791474E-008 ;  1.0314090E+000
 2.7795474E-008 ;  8.8470000E-001
 2.7799475E-008 ;  1.0314090E+000
 2.7803475E-008 ;  9.8250600E-001
 2.7807476E-008 ;  1.0136260E+000
 2.7811476E-008 ;  8.6691700E-001
 2.7815477E-008 ;  1.0180720E+000
 2.7819477E-008 ;  1.0269630E+000
 2.7823478E-008 ;  1.0536370E+000
 2.7827478E-008 ;  9.2915700E-001
 2.7831479E-008 ;  9.4694000E-001
 2.7835479E-008 ;  9.2026600E-001
 2.7839480E-008 ;  1.0269630E+000
 2.7843480E-008 ;  9.9584300E-001
 2.7847481E-008 ;  1.0847580E+000
 2.7851481E-008 ;  1.0803120E+000
